s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-1.034375,0.045208798359271996,-0.02411104846210224,0.0014820422421530314
0.0,wave_and_heat_bound,-1.0281250000000002,0.04546176380250247,-0.023555579754447713,0.0014659403120860042
0.0,wave_and_heat_bound,-1.021875,0.0457177176860705,-0.023019033818292255,0.0014508578486486243
0.0,wave_and_heat_bound,-1.015625,0.045976563918711265,-0.022500111163105962,0.001436750859247173
0.0,wave_and_heat_bound,-1.009375,0.04623873205368621,-0.021997517757292362,0.0014236702915266593
0.0,wave_and_heat_bound,-1.003125,0.04650414101504578,-0.021510351560641,0.0014115855053542358
0.0,wave_and_heat_bound,-0.9968750000000001,0.046771460822021424,-0.021038153754917445,0.0014002094215889854
0.0,wave_and_heat_bound,-0.9906250000000001,0.047040637865498704,-0.020580419881065622,0.0013895315471056844
0.0,wave_and_heat_bound,-0.984375,0.04731007500056793,-0.02013683386610698,0.001379217119734903
0.0,wave_and_heat_bound,-0.978125,0.047579721289162456,-0.019706723683046802,0.001369252649202781
0.0,wave_and_heat_bound,-0.971875,0.047849437436190766,-0.019289208796906654,0.001359587546564989
0.0,wave_and_heat_bound,-0.9656250000000001,0.04811915407732935,-0.01888319453388908,0.0013501893495056483
0.0,wave_and_heat_bound,-0.9593750000000001,0.04838872447625588,-0.01848739702044977,0.0013409886449244767
0.0,wave_and_heat_bound,-0.953125,0.04865807307540607,-0.01810058985030915,0.001331945534828387
0.0,wave_and_heat_bound,-0.946875,0.04892707972766401,-0.01772181097538197,0.0013230027326724529
0.0,wave_and_heat_bound,-0.940625,0.04919570152090491,-0.017350537069100988,0.0013141501320282007
0.0,wave_and_heat_bound,-0.9343750000000001,0.04946386817776081,-0.01698653760205403,0.0013053630727027335
0.0,wave_and_heat_bound,-0.9281250000000001,0.049731558654999564,-0.01662971542422711,0.001296650824231978
